date,unitId,buildingId,location,revenue,type
2022-07-01,1531.0,721,POINT (-4093.0097943044816 6481.1265029823135),738.13,apartment
2022-07-01,1534.0,21,POINT (-4584.368731486514 7155.9069636684535),374.73,apartment
2022-07-01,1537.0,848,POINT (-4312.897380018021 7624.273340801388),404.6,apartment
2022-07-01,1538.0,642,POINT (-4254.372090107446 5254.281655046432),472.21,apartment
2022-07-01,1540.0,948,POINT (-3769.266951831868 6737.769624697127),895.3,apartment
2022-07-01,1541.0,911,POINT (-4586.9431311742255 7246.7904683381175),376.9,apartment
2022-07-01,1544.0,818,POINT (-3323.451449057451 7389.069307982701),854.76,apartment
2022-07-01,1545.0,815,POINT (-3267.9265412308396 6628.086768527013),589.18,apartment
2022-07-01,1546.0,362,POINT (-4432.458431321647 4635.60733054454),727.8,apartment
2022-07-01,1547.0,616,POINT (-4349.886551736498 7416.998596554109),865.76,apartment
2022-07-01,1549.0,57,POINT (-4344.452303596164 6594.347107643116),759.4,apartment
2022-07-01,1553.0,247,POINT (-4520.72445028796 4799.4732453708675),411.56,apartment
2022-07-01,1554.0,658,POINT (-4256.478683484973 5801.734568216811),661.87,apartment
2022-07-01,1555.0,21,POINT (-4576.104565512134 7136.203574822169),749.47,apartment
2022-07-01,1557.0,378,POINT (-4434.874589912966 7542.97976303824),657.54,apartment
2022-07-01,1558.0,598,POINT (-4167.108228026315 5249.200826571999),472.21,apartment
2022-07-01,1560.0,402,POINT (-3387.1360810753495 7420.454434171537),803.09,apartment
2022-07-01,1561.0,139,POINT (-4095.0099242924625 5237.604744039539),584.84,apartment
2022-07-01,1563.0,11,POINT (-4583.825739742862 7612.940521286146),617.97,apartment
2022-07-01,1564.0,1040,POINT (-3609.9478165908977 7352.163997449594),786.19,apartment
2022-07-01,1566.0,638,POINT (-4586.097776446638 4815.025253428146),676.33,apartment
2022-07-01,1569.0,1040,POINT (-3578.519490320632 7317.286291979784),786.19,apartment
2022-07-01,1573.0,897,POINT (-4405.993716340956 4838.595589589593),784.25,apartment
2022-07-01,1574.0,247,POINT (-4481.2224437813875 4834.3030347512395),823.11,apartment
2022-07-01,1576.0,896,POINT (-4160.0972345178025 5474.575939215436),872.21,apartment
2022-07-01,1578.0,883,POINT (-4500.939887921801 5116.566482675666),398.69,apartment
2022-07-01,1579.0,89,POINT (-3554.4323779079987 6514.242848380338),574.01,apartment
2022-07-01,1581.0,95,POINT (-4588.300400643255 4984.4571367891385),724.4,apartment
2022-07-01,1582.0,316,POINT (-4580.138686257654 7008.662374002434),556.17,apartment
2022-07-01,1583.0,551,POINT (-4331.460329246782 5005.224481340949),870.77,apartment
2022-07-01,1585.0,513,POINT (-3268.8986156548335 7641.3645045801995),383.6,apartment
2022-07-01,1586.0,818,POINT (-3313.834575184353 7410.998461783006),677.38,apartment
2022-07-01,1587.0,562,POINT (-3319.0105229119213 7516.249751634658),827.44,apartment
2022-07-01,1588.0,668,POINT (-4201.0204402863965 4891.392283841669),676.33,apartment
2022-07-01,1589.0,883,POINT (-4449.548264617071 5116.566482675666),631.9,apartment
2022-07-01,1591.0,994,POINT (-4503.988170041366 4735.108702736576),600.8,apartment
2022-07-01,1593.0,247,POINT (-4481.2224437813875 4799.4732453708675),411.56,apartment
2022-07-01,1596.0,38,POINT (-3787.2835058194933 7444.296955675183),820.35,apartment
2022-07-01,1597.0,528,POINT (-4360.129321835155 7227.9622308273465),713.29,apartment
2022-07-01,1599.0,226,POINT (-3324.5781138055304 7755.314857560063),580.2,apartment
2022-07-01,1600.0,513,POINT (-3318.2481685138528 7641.3645045801995),383.6,apartment
2022-07-01,1602.0,976,POINT (-3922.626876156967 7282.4185261867715),772.46,apartment
2022-07-01,1606.0,38,POINT (-3765.991924163507 7453.379751992392),820.35,apartment
2022-07-01,1607.0,616,POINT (-4349.886551736498 7552.880411073998),686.1,apartment
2022-07-01,1608.0,182,POINT (-4124.442934465811 7422.81158954829),703.8,apartment
2022-07-01,1609.0,551,POINT (-4214.50633453035 5005.224481340949),435.38,apartment
2022-07-01,1612.0,99,POINT (-4115.283920203475 7302.650118466236),465.71,apartment
2022-07-01,1616.0,288,POINT (-4588.788594815711 7076.2404077290485),839.93,apartment
2022-07-01,1617.0,616,POINT (-4300.938975440952 7416.998596554109),686.1,apartment
2022-07-01,1618.0,120,POINT (-4613.959919638699 5136.6586014369295),621.5,apartment
2022-07-01,1620.0,501,POINT (-3969.0504091036228 6563.13915343977),506.49,apartment
2022-07-01,1621.0,378,POINT (-4434.874589912966 7503.549114210993),657.54,apartment
2022-07-01,1623.0,99,POINT (-4161.3549714993205 7351.021406601507),738.13,apartment
2022-07-01,1625.0,465,POINT (-4584.344494183642 7365.069828118356),784.12,apartment
2022-07-01,1627.0,376,POINT (-4136.182027840223 5680.886831690737),759.4,apartment
2022-07-01,1629.0,465,POINT (-4593.207025131936 7397.716604327183),392.06,apartment
2022-07-01,1631.0,127,POINT (-4243.5046303855 7229.10887560154),749.5,apartment
2022-07-01,1632.0,21,POINT (-4584.368731486514 7155.9069636684535),749.47,apartment
2022-07-01,1633.0,642,POINT (-4227.336286275546 5302.398116843493),472.21,apartment
2022-07-01,1634.0,362,POINT (-4411.7126526365555 4644.449348411632),844.95,apartment
2022-07-01,1637.0,818,POINT (-3313.834575184353 7323.2818465817845),677.38,apartment
2022-07-01,1638.0,376,POINT (-4113.378496345067 5680.886831690737),759.4,apartment
2022-07-01,1640.0,465,POINT (-4593.207025131936 7463.010156744836),392.06,apartment
2022-07-01,1641.0,818,POINT (-3323.451449057451 7432.927615583311),677.38,apartment
2022-07-01,1643.0,848,POINT (-4381.8091129409 7602.587584324485),641.28,apartment
2022-07-01,1644.0,465,POINT (-4575.481963235348 7332.423051909529),621.4,apartment
2022-07-01,1645.0,235,POINT (-4322.6246669923985 5063.426279452253),787.9,apartment
2022-07-01,1652.0,415,POINT (-4511.231401030014 5065.876199195559),713.29,apartment
2022-07-01,1656.0,737,POINT (-4499.6850131470455 7081.817931911028),824.84,apartment
2022-07-01,1657.0,859,POINT (-3393.061110989168 7157.163565368814),676.33,apartment
2022-07-01,1659.0,994,POINT (-4431.323604919651 4695.8403940366825),758.13,apartment
2022-07-01,1660.0,551,POINT (-4292.475664341306 5005.224481340949),870.77,apartment
2022-07-01,1661.0,79,POINT (-4048.4366726678795 5179.71407381679),567.51,apartment
2022-07-01,1664.0,465,POINT (-4575.481963235348 7528.30370916249),621.4,apartment
2022-07-01,1666.0,733,POINT (-3193.7051580358593 7829.905391589771),839.93,apartment
2022-07-01,1667.0,226,POINT (-3266.5793492043804 7755.314857560063),732.14,apartment
2022-07-01,1670.0,288,POINT (-4574.579557760531 7091.464803636176),839.93,apartment
2022-07-01,1672.0,724,POINT (-4228.134177787675 7056.028133578915),841.13,apartment
2022-07-01,1674.0,638,POINT (-4593.803238940883 4837.0293414946),853.44,apartment
2022-07-01,1675.0,913,POINT (-4584.719945687293 4739.946539702664),383.6,apartment
2022-07-01,1677.0,99,POINT (-4161.3549714993205 7302.650118466236),738.13,apartment
2022-07-01,1679.0,465,POINT (-4593.207025131936 7528.30370916249),784.12,apartment
2022-07-01,1682.0,235,POINT (-4322.6246669923985 5063.426279452253),787.9,apartment
2022-07-01,1685.0,378,POINT (-4416.7989619257205 7503.549114210993),829.72,apartment
2022-07-01,1686.0,948,POINT (-3769.266951831868 6831.602100053783),1129.74,apartment
2022-07-01,1687.0,867,POINT (-3764.409378911013 7158.25513746027),872.02,apartment
2022-07-01,1688.0,867,POINT (-3775.920688442221 7170.700773430399),872.02,apartment
2022-07-01,1690.0,513,POINT (-3318.2481685138528 7599.189716477424),607.99,apartment
2022-07-01,1691.0,638,POINT (-4586.097776446638 4815.025253428146),676.33,apartment
2022-07-01,1692.0,598,POINT (-4133.06096860814 5289.4813671957),748.43,apartment
2022-07-01,1696.0,668,POINT (-4201.0204402863965 4891.392283841669),676.33,apartment
2022-07-01,1700.0,913,POINT (-4616.8276422669405 4697.617539507538),767.2,apartment
2022-07-01,1702.0,624,POINT (-3868.7887302507797 5408.24732835292),1277.99,apartment
2022-07-01,1703.0,376,POINT (-4136.182027840223 5639.420458782164),759.4,apartment
2022-07-01,1706.0,818,POINT (-3284.983953565058 7301.352692781479),427.38,apartment
2022-07-01,1710.0,785,POINT (-4151.756519130573 6975.810493637413),861.72,apartment
2022-07-01,1711.0,178,POINT (-3225.8933312424388 6396.09664632048),686.65,apartment
2022-07-01,1712.0,859,POINT (-3368.163022869141 7165.251937314562),676.33,apartment
2022-07-01,1713.0,99,POINT (-4126.8016830274355 7363.114228635324),465.71,apartment
2022-07-01,1714.0,501,POINT (-3998.5977761677677 6552.870791611558),802.77,apartment
2022-07-01,1718.0,785,POINT (-4106.504459734156 6975.810493637413),861.72,apartment
2022-07-01,1722.0,911,POINT (-4586.9431311742255 7246.7904683381175),376.9,apartment
2022-07-01,1723.0,667,POINT (-4258.580996603396 5064.105567084209),720.96,apartment
2022-07-01,1724.0,95,POINT (-4588.300400643255 4984.4571367891385),457.04,apartment
2022-07-01,1725.0,859,POINT (-3393.061110989168 7157.163565368814),676.33,apartment
2022-07-01,1727.0,848,POINT (-4312.897380018021 7602.587584324485),809.2,apartment
2022-07-01,1729.0,182,POINT (-4097.077996668109 7409.520667070145),703.8,apartment
2022-07-01,1731.0,513,POINT (-3330.5855567286076 7588.646019451729),890.69,apartment
2022-07-01,1732.0,182,POINT (-4151.807872263513 7409.520667070145),703.8,apartment
2022-07-01,1733.0,913,POINT (-4584.719945687293 4739.946539702664),607.99,apartment
2022-08-01,1.0,340,POINT (1077.6979444315298 648.4427163702453),768.16,apartment
2022-08-01,2.0,752,POINT (-185.9292838076562 1520.3270983045118),1014.55,apartment
2022-08-01,5.0,628,POINT (7.0589743819342985 79.96163671849988),411.5,apartment
2022-08-01,9.0,251,POINT (1274.2715913565519 1163.5051209752276),433.45,apartment
2022-08-01,12.0,481,POINT (359.2567913319125 4138.105315267985),509.34,apartment
2022-08-01,13.0,760,POINT (733.3292645996678 2093.8026404265943),601.7,apartment
2022-08-01,14.0,646,POINT (2119.566426939381 5333.491746286379),758.99,apartment
2022-08-01,16.0,533,POINT (2211.1188040814286 5227.989103585554),681.2,apartment
2022-08-01,17.0,496,POINT (2123.9062678259706 5021.749305819725),698.59,apartment
2022-08-01,18.0,13,POINT (-733.4490637682554 1291.7750705612282),419.73,apartment
2022-08-01,19.0,200,POINT (2231.8918158524557 4564.949488328515),829.03,apartment
2022-08-01,20.0,33,POINT (1294.8797998333248 4462.162809061927),1263.76,apartment
2022-08-01,22.0,809,POINT (-1396.3194484189332 2171.962600676111),696.8,apartment
2022-08-01,23.0,212,POINT (-517.6567145846232 1675.8122265571778),794.25,apartment
2022-08-01,26.0,826,POINT (-1664.7143233539068 2058.9072198973454),740.7,apartment
2022-08-01,28.0,846,POINT (1910.8047260903031 5326.192433295153),709.61,apartment
2022-08-01,30.0,834,POINT (573.0109209108848 1804.63524963616),1135.74,apartment
2022-08-01,31.0,363,POINT (-1406.9743418343592 896.4515376327631),749.32,apartment
2022-08-01,33.0,469,POINT (1749.5557672904667 5245.7527151363665),698.63,apartment
2022-08-01,35.0,921,POINT (2050.180926104707 4335.0803589938605),1029.66,apartment
2022-08-01,38.0,934,POINT (1417.1760566368287 3332.468498865699),839.46,apartment
2022-08-01,39.0,144,POINT (1068.300420731133 1266.8599518512474),749.32,apartment
2022-08-01,41.0,233,POINT (-1934.0445115651764 783.8901202563607),790.08,apartment
2022-08-01,42.0,212,POINT (-584.6593803564347 1653.1374091367215),794.25,apartment
2022-08-01,44.0,377,POINT (2253.3211062717032 4060.9279154409005),1068.07,apartment
2022-08-01,46.0,553,POINT (332.4271144442423 799.1239162888926),818.89,apartment
2022-08-01,47.0,980,POINT (2115.8452080908246 4063.6161001643227),628.22,apartment
2022-08-01,49.0,97,POINT (2408.901432879168 4047.7974224702016),428.87,apartment
2022-08-01,51.0,639,POINT (2114.934830274308 5099.799243827387),455.39,apartment
2022-08-01,52.0,281,POINT (-1844.8861722131728 1645.3299966099307),751.67,apartment
2022-08-01,53.0,217,POINT (-2025.813803104962 1958.7809422263379),817.46,apartment
2022-08-01,54.0,756,POINT (1175.0720102138607 1558.1560150626235),749.32,apartment
2022-08-01,55.0,309,POINT (2153.389571449563 4760.551377277387),502.03,apartment
2022-08-01,56.0,764,POINT (1810.3718590599055 5143.560776617284),808.97,apartment
2022-08-01,58.0,188,POINT (-1473.1756324816884 954.9226790202229),665.25,apartment
2022-08-01,59.0,646,POINT (2259.3425408722505 5333.491746286379),379.49,apartment
2022-08-01,62.0,212,POINT (-450.65404881281165 1698.4870439776341),794.25,apartment
2022-08-01,64.0,1021,POINT (663.3720396817216 3786.540333108135),1104.33,apartment
2022-08-01,66.0,854,POINT (1603.441866432816 4025.5633312874506),1135.74,apartment
2022-08-01,69.0,921,POINT (2050.180926104707 4374.926623500649),514.83,apartment
2022-08-01,70.0,245,POINT (820.2880333847281 335.2976113816195),422.08,apartment
2022-08-01,72.0,400,POINT (-726.5390497675858 1381.9337094162383),395.04,apartment
2022-08-01,73.0,122,POINT (-1340.7911019175422 2119.6917523263082),702.29,apartment
2022-08-01,74.0,377,POINT (2233.214439882725 4053.359048843635),846.42,apartment
2022-08-01,75.0,699,POINT (588.1769004542509 1516.0341391439815),1562.72,apartment
2022-08-01,76.0,122,POINT (-1328.614452264042 2167.516377015989),702.29,apartment
2022-08-01,80.0,763,POINT (589.7126864665483 3461.117029912494),550.49,apartment
2022-08-01,83.0,786,POINT (223.3754341990981 1819.3960275496556),480.08,apartment
2022-08-01,84.0,608,POINT (2466.0788073692256 5201.152719159174),376.75,apartment
2022-08-01,88.0,145,POINT (1621.7516640707404 4457.745004135188),1014.55,apartment
2022-08-01,90.0,189,POINT (1352.5746952525114 3257.1881835177824),668.15,apartment
2022-08-01,91.0,571,POINT (1816.3549639769624 5215.958137993539),560.9,apartment
2022-08-01,92.0,380,POINT (-1585.4991059842016 1889.1871542928043),668.99,apartment
2022-08-01,93.0,1027,POINT (-365.12598626158865 1859.8642843940092),726.13,apartment
2022-08-01,94.0,20,POINT (-1692.8163360659346 1826.6295508653525),420.64,apartment
2022-08-01,95.0,533,POINT (2211.1188040814286 5274.6845577950235),429.79,apartment
2022-08-01,97.0,961,POINT (-1025.4630206407976 1571.1658211045055),1013.2,apartment
2022-08-01,100.0,530,POINT (-657.4419276597039 1584.005409368071),472.77,apartment
2022-08-01,101.0,846,POINT (1831.08936976338 5326.192433295153),562.35,apartment
2022-08-01,104.0,61,POINT (472.7222347079784 2221.8192620668133),778.3,apartment
2022-08-01,105.0,152,POINT (110.29459020492618 509.20279882430367),778.3,apartment
2022-08-01,106.0,819,POINT (2015.6012258387632 4877.664215132254),720.58,apartment
2022-08-01,107.0,381,POINT (212.2553022725848 1303.9692542544997),955.12,apartment
2022-08-01,109.0,334,POINT (-1459.3383959982882 876.0742311345832),701.49,apartment
2022-08-01,111.0,239,POINT (-1851.7810522771383 1845.2751568334254),642.06,apartment
2022-08-01,115.0,968,POINT (1217.5077506817527 3514.1697849435245),665.25,apartment
2022-08-01,121.0,117,POINT (-1423.5831222046177 1973.3137542599502),724.24,apartment
2022-08-01,122.0,117,POINT (-1436.7396484852209 1991.45221093596),724.24,apartment
2022-08-01,124.0,90,POINT (210.1736674123727 875.8050257714918),794.25,apartment
2022-08-01,125.0,328,POINT (2423.1213407945315 4360.755472811068),405.1,apartment
2022-08-01,126.0,384,POINT (1250.1855937282915 4900.7977692411405),452.65,apartment
2022-08-01,127.0,327,POINT (2219.8260684160687 4760.894146360397),386.81,apartment
2022-08-01,132.0,602,POINT (1407.6656151449383 3490.8932244227935),794.25,apartment
2022-08-01,134.0,237,POINT (1999.4807201499916 5322.478792532552),707.78,apartment
2022-08-01,135.0,432,POINT (579.159003004695 1695.6403485424544),1458.68,apartment
2022-08-01,136.0,602,POINT (1488.4782480253098 3490.8932244227935),1002.23,apartment
2022-08-01,137.0,569,POINT (1366.2417429682478 4715.042752897177),1106.22,apartment
2022-08-01,139.0,152,POINT (110.29459020492618 509.20279882430367),778.3,apartment
2022-08-01,141.0,931,POINT (585.7918117851856 3538.798388512636),1301.56,apartment
2022-08-01,142.0,237,POINT (2019.6978881201785 5313.8750965461),821.71,apartment
2022-08-01,144.0,199,POINT (1243.5288423672143 1540.866730285462),433.45,apartment
2022-08-01,147.0,440,POINT (588.4497540905923 3728.438009394122),1121.11,apartment
2022-08-01,148.0,860,POINT (1714.3338865616502 3405.8116548795947),742.53,apartment
2022-08-01,151.0,427,POINT (1814.1135831871466 4467.798948828751),554.01,apartment
2022-08-01,152.0,927,POINT (-1598.21244043112 1727.7262699483656),885.67,apartment
2022-08-01,153.0,122,POINT (-1352.9677515710423 2071.8671276366276),351.15,apartment
2022-08-01,154.0,907,POINT (2191.451754179263 4945.821523930677),839.46,apartment
2022-08-01,155.0,188,POINT (-1482.9006353258396 978.7361235112637),419.73,apartment
2022-08-01,156.0,380,POINT (-1504.9375535551637 1889.1871542928043),422.08,apartment
2022-08-01,159.0,975,POINT (529.0336503746969 4425.668816338874),1375.32,apartment
2022-08-01,161.0,495,POINT (1780.2174866687778 3286.2648681083224),366.69,apartment
2022-08-01,166.0,564,POINT (618.624018010996 419.60786747728764),810.2,apartment
2022-08-01,168.0,685,POINT (-456.33824767475664 1395.2821634910958),749.32,apartment
2022-08-01,169.0,83,POINT (1409.3995291046801 3410.1712682211246),688.44,apartment
2022-08-01,171.0,340,POINT (1066.5144835227188 676.0876893531632),768.16,apartment
2022-08-01,174.0,542,POINT (1489.1363131755288 3323.1177012933736),773.61,apartment
2022-08-01,175.0,796,POINT (1044.708962788913 438.75125116862),441.68,apartment
2022-08-01,176.0,469,POINT (1749.5557672904667 5173.115168698089),811.09,apartment
2022-08-01,177.0,495,POINT (1771.0196679998585 3327.219248047262),366.69,apartment
2022-08-01,178.0,469,POINT (1749.5557672904667 5318.390261574644),811.09,apartment
2022-08-01,180.0,752,POINT (-185.9292838076562 1611.8386125804955),1014.54,apartment
2022-08-01,181.0,699,POINT (588.1769004542509 1477.886760892753),673.03,apartment
2022-08-01,183.0,495,POINT (1789.4153053376972 3245.3104881693826),581.19,apartment
2022-08-01,184.0,368,POINT (810.2347020030995 406.6006228343067),760.91,apartment
2022-08-01,185.0,111,POINT (1186.9602009739194 3164.371227730754),751.67,apartment
2022-08-01,186.0,854,POINT (1585.0218870416406 4034.334999464847),567.87,apartment
2022-08-01,187.0,988,POINT (1792.288740518518 3445.633257478743),720.58,apartment
2022-08-01,188.0,741,POINT (1259.7550319545578 4768.65403499302),749.32,apartment
2022-08-01,189.0,141,POINT (2424.172931701708 5373.974229311336),363.03,apartment
2022-08-01,190.0,952,POINT (-1021.5011386286116 1340.518679223127),1174.17,apartment
2022-08-01,191.0,860,POINT (1714.3338865616502 3363.864233591916),742.53,apartment
2022-08-01,192.0,361,POINT (537.5487781075327 4325.595357065675),1075.42,apartment
2022-08-01,193.0,813,POINT (2488.0670182344566 4043.9132725302534),775.45,apartment
2022-08-01,195.0,538,POINT (615.3098822064323 3201.003200456854),523.06,apartment
2022-08-01,196.0,906,POINT (1024.2373011492627 4571.087727993299),1556.36,apartment
2022-08-01,198.0,831,POINT (429.89792875971733 2384.9383099256006),801.49,apartment
2022-08-01,202.0,699,POINT (504.51046378057964 1477.886760892753),1066.73,apartment
2022-08-01,203.0,189,POINT (1309.4859527614321 3221.877213215748),421.56,apartment
2022-08-01,206.0,1027,POINT (-322.33161360663064 1859.8642843940092),726.13,apartment
2022-08-01,209.0,33,POINT (1313.929347588717 4437.056256727496),1001.51,apartment
2022-08-01,213.0,444,POINT (-1938.2472218346602 1979.5064750943288),360.29,apartment
2022-08-01,214.0,14,POINT (-1776.287643757848 1691.4138204277806),396.87,apartment
2022-08-01,215.0,463,POINT (1491.7960329571924 3427.9695688061133),626.12,apartment
2022-08-01,216.0,1010,POINT (1237.672759957125 509.5167099593709),372.18,apartment
2022-08-01,219.0,61,POINT (501.0400177552985 2280.4328579134835),778.3,apartment
2022-08-01,221.0,122,POINT (-1328.614452264042 2191.428689360829),815.34,apartment
2022-08-01,229.0,117,POINT (-1423.5831222046177 1973.3137542599502),724.24,apartment
2022-08-01,230.0,65,POINT (-844.9094888728669 1637.234473188592),486.97,apartment
2022-08-01,231.0,5,POINT (1304.8852088806348 3526.737489827947),801.5,apartment
2022-08-01,233.0,212,POINT (-417.1527159269059 1687.149635267406),501.11,apartment
2022-08-01,235.0,384,POINT (1209.9860453247898 4886.716681195225),452.65,apartment
2022-08-01,236.0,961,POINT (-1025.4630206407976 1458.3944579281979),802.94,apartment
2022-08-01,240.0,443,POINT (-799.3152793914082 1344.339855881131),821.17,apartment
2022-08-01,241.0,979,POINT (-1613.469903775158 1032.3722168864751),781.2,apartment
2022-08-01,243.0,147,POINT (-1511.4440690712386 1994.4821122365117),600.03,apartment
2022-08-01,245.0,934,POINT (1404.7963985230203 3346.4336047045435),665.25,apartment
2022-08-01,250.0,907,POINT (2191.451754179263 5018.857189580738),419.73,apartment
2022-08-01,252.0,65,POINT (-752.3428065881178 1648.402113854796),1130.72,apartment
2022-08-01,256.0,907,POINT (2179.5103652880916 5037.116105993253),419.73,apartment
2022-08-01,257.0,931,POINT (593.9684897030291 3555.941753443666),1121.11,apartment
2022-08-01,261.0,825,POINT (1314.7768850305797 3620.3684115523793),1475.68,apartment
2022-08-01,263.0,732,POINT (607.6839706255785 2383.4941895708853),1223.52,apartment
2022-08-01,265.0,955,POINT (-418.9564517321169 1758.1706991335109),1061.64,apartment
2022-08-01,266.0,251,POINT (1274.2715913565519 1163.5051209752276),687.0,apartment
2022-08-01,272.0,988,POINT (1784.5159809592985 3423.2709297455353),360.29,apartment
2022-08-01,273.0,826,POINT (-1702.1057284608669 2048.2715608575318),586.99,apartment
2022-08-01,275.0,993,POINT (930.4769772794355 2579.157628965904),455.39,apartment
2022-08-01,276.0,988,POINT (1792.288740518518 3445.633257478743),571.05,apartment
2022-08-01,277.0,463,POINT (1471.614073384596 3419.399761740284),790.08,apartment
2022-08-01,279.0,907,POINT (2179.5103652880916 4964.080440343192),665.25,apartment
2022-08-01,280.0,319,POINT (53.139653304594646 1093.9774101968076),573.36,apartment
2022-08-01,281.0,854,POINT (1603.441866432816 4025.5633312874506),900.05,apartment
2022-08-01,282.0,979,POINT (-1626.6176882627205 998.2348446235967),781.2,apartment
2022-08-01,284.0,574,POINT (678.0809284400252 2936.8175399850243),829.03,apartment
2022-08-01,286.0,825,POINT (1273.5650927422346 3620.3684115523793),635.54,apartment
2022-08-01,288.0,195,POINT (-1628.8496403161969 797.2604866084483),715.98,apartment
2022-08-01,289.0,138,POINT (1671.2103741323417 3222.1061909778978),751.67,apartment
2022-08-01,291.0,122,POINT (-1352.9677515710423 2095.779439981468),556.55,apartment
2022-08-01,296.0,111,POINT (1186.9602009739194 3164.371227730754),375.84,apartment
2022-08-01,297.0,685,POINT (-493.7268707520858 1395.2821634910958),749.32,apartment
2022-08-01,298.0,697,POINT (-1950.1123675186413 2081.396323862277),715.09,apartment
2022-08-01,299.0,854,POINT (1585.0218870416406 4034.334999464847),1318.56,apartment
2022-08-01,301.0,1013,POINT (-1435.4128878299682 2057.4318747557327),573.95,apartment
2022-08-01,306.0,840,POINT (2066.7737105199117 4943.225138225304),898.14,apartment
2022-08-01,307.0,839,POINT (860.9945667525155 1631.175142849736),850.82,apartment
2022-08-01,308.0,764,POINT (1801.8258558068285 5166.503222823775),348.4,apartment
2022-08-01,309.0,1013,POINT (-1530.7039862202507 2057.4318747557327),573.95,apartment
2022-08-01,312.0,530,POINT (-698.2068467228966 1573.275050194495),749.32,apartment
2022-08-01,314.0,188,POINT (-1473.1756324816884 954.9226790202229),419.73,apartment
2022-08-01,320.0,43,POINT (-486.82641406796574 1855.0243750092998),698.59,apartment
2022-08-01,321.0,895,POINT (611.3346599759675 2266.011783648469),1179.63,apartment
2022-08-01,322.0,377,POINT (2233.214439882725 4053.359048843635),846.42,apartment
2022-08-01,323.0,440,POINT (596.9577270734897 3757.22103720393),888.46,apartment
2022-08-01,325.0,519,POINT (1250.452126424467 4840.237968877947),914.44,apartment
2022-08-01,326.0,24,POINT (1236.8571929820146 3223.993525125278),813.85,apartment
2022-08-01,327.0,24,POINT (1236.8571929820146 3263.0399509679964),406.93,apartment
2022-08-01,331.0,24,POINT (1194.0937142886232 3263.0399509679964),406.93,apartment
2022-08-01,334.0,628,POINT (-12.938059864070794 46.52518871810904),823.0,apartment
2022-08-01,336.0,301,POINT (567.7208874125674 1914.3615429683741),900.05,apartment
2022-08-01,341.0,199,POINT (1251.8007432813702 1567.863619897268),433.45,apartment
2022-08-01,344.0,520,POINT (2217.5168940808653 4848.952197366105),615.98,apartment
2022-08-01,345.0,553,POINT (141.3756574117688 799.1239162888926),516.66,apartment
2022-08-01,346.0,834,POINT (582.9124582493545 1776.051722536382),567.87,apartment
2022-08-01,349.0,266,POINT (-1354.973768504102 1981.2146090058627),715.09,apartment
2022-08-01,351.0,473,POINT (669.5108365380436 3276.917186613041),815.99,apartment
2022-08-01,352.0,809,POINT (-1406.4414272258414 2146.9787804386006),696.8,apartment
2022-08-01,355.0,217,POINT (-2025.813803104962 2039.3990990051875),558.0,apartment
2022-08-01,356.0,799,POINT (1420.1639208310576 4930.580077677792),945.54,apartment
2022-08-01,362.0,33,POINT (1275.8302520779328 4437.056256727496),631.88,apartment
2022-08-01,365.0,1039,POINT (967.0498054893425 343.3889251176581),698.59,apartment
2022-08-01,366.0,798,POINT (938.0734960743036 2479.2746287383034),787.0,apartment
2022-08-01,367.0,819,POINT (2035.1726279289167 4888.173729217788),720.58,apartment
2022-08-01,368.0,1010,POINT (1224.5522042797265 540.7795376053093),744.36,apartment
2022-08-01,370.0,682,POINT (1562.957383872136 3260.773730909349),793.74,apartment
2022-08-01,371.0,826,POINT (-1627.3229182469468 2048.2715608575318),586.99,apartment
2022-08-01,372.0,771,POINT (607.4422584943111 2897.2122199187506),829.03,apartment
2022-08-01,373.0,200,POINT (2222.694117829342 4594.880339745687),829.03,apartment
2022-08-01,376.0,763,POINT (589.7126864665483 3461.117029912494),872.52,apartment
2022-08-01,377.0,245,POINT (690.5162379978467 335.2976113816195),422.08,apartment
2022-08-01,378.0,741,POINT (1300.191531615812 4736.919919969827),1097.72,apartment
2022-08-01,451.0,22,POINT (-2523.1520452086224 3056.814237716957),427.93,apartment
2022-08-01,452.0,777,POINT (-2477.8425329732463 2500.334944268336),370.98,apartment
2022-08-01,453.0,1025,POINT (-1308.782036561594 3296.1784824962406),388.88,apartment
2022-08-01,454.0,293,POINT (-1125.4321453611485 4009.136028156402),742.72,apartment
2022-08-01,456.0,959,POINT (-2375.9834059072964 2529.9591391952954),381.91,apartment
2022-08-01,457.0,776,POINT (-2361.3242679569444 4522.880476844184),760.78,apartment
2022-08-01,458.0,824,POINT (-2466.012856848194 2592.227771800973),409.92,apartment
2022-08-01,459.0,851,POINT (-2104.405193411366 3667.258808232208),773.67,apartment
2022-08-01,460.0,885,POINT (-2464.4070029457907 3264.934956124254),465.35,apartment
2022-08-01,461.0,669,POINT (-1359.3835055266122 2567.8791799505025),784.27,apartment
2022-08-01,463.0,30,POINT (-1319.5426563934784 3722.2274220634836),887.14,apartment
2022-08-01,464.0,965,POINT (-1698.0079892149288 3783.0793495919233),830.41,apartment
2022-08-01,465.0,498,POINT (-2356.219940220357 4905.065772221811),465.35,apartment
2022-08-01,468.0,754,POINT (-1226.0335983358684 2995.2562131754303),709.42,apartment
2022-08-01,470.0,131,POINT (-2194.538213274417 2838.0164709864057),416.54,apartment
2022-08-01,471.0,274,POINT (-2492.5233206370804 4559.8020845243145),872.1299999999999,apartment
