month,participantID,averageBalance,householdSize,haveKids,age,educationLevel,interestGroup,joviality
2022-05,692.0,10566.095456198933,1,False,54,Graduate,C,0.560883015
2022-05,693.0,3640.200174889531,1,False,39,HighSchoolOrCollege,B,0.402956862
2022-05,694.0,3416.1150760775454,1,False,55,HighSchoolOrCollege,J,0.39160134399999996
2022-05,695.0,9394.111220253155,1,False,55,Bachelors,H,0.54286479
2022-05,696.0,7804.735063376893,1,False,44,Bachelors,H,0.452363587
2022-05,697.0,1461.79068183419,1,False,26,HighSchoolOrCollege,A,0.9762392240000001
2022-05,698.0,10260.791964857457,1,False,24,Bachelors,C,0.674877675
2022-05,699.0,7137.3644191524945,1,False,33,HighSchoolOrCollege,A,0.055989127
2022-05,700.0,2389.829930980612,1,False,28,HighSchoolOrCollege,I,0.907301342
2022-05,701.0,2978.0593120009803,1,False,50,HighSchoolOrCollege,G,0.440877016
2022-05,702.0,12277.332578142046,1,False,49,Bachelors,J,0.288396985
2022-05,703.0,2857.8394749627305,1,False,49,HighSchoolOrCollege,F,0.609793327
2022-05,704.0,1497.8922755172377,1,False,44,HighSchoolOrCollege,C,0.746716458
2022-05,705.0,1607.616974602988,1,False,50,HighSchoolOrCollege,E,0.6922839409999999
2022-05,706.0,3200.8328807557045,1,False,24,HighSchoolOrCollege,I,0.40452952200000003
2022-05,707.0,7501.50873249438,1,False,57,HighSchoolOrCollege,F,0.27581147300000003
2022-05,708.0,2917.309063464061,1,False,23,HighSchoolOrCollege,J,0.570765537
2022-05,709.0,5529.795224205905,1,False,52,HighSchoolOrCollege,G,0.10083792300000001
2022-05,710.0,10713.953609514117,1,False,50,Bachelors,F,0.32495407600000004
2022-05,711.0,10093.11054248055,1,False,27,Bachelors,D,0.9428015790000001
2022-05,712.0,6820.37623894002,1,False,51,HighSchoolOrCollege,C,0.325503058
2022-05,713.0,12139.99802397861,1,False,22,Bachelors,D,0.11885355
2022-05,714.0,7542.343955541076,1,False,50,Graduate,C,0.905015948
2022-05,715.0,9312.933059533572,1,False,58,Graduate,D,0.373642689
2022-05,716.0,11451.390466746625,1,False,20,Bachelors,H,0.132319548
2022-05,717.0,6907.203256285005,1,False,36,HighSchoolOrCollege,G,0.318139199
2022-05,718.0,8177.123522506437,1,False,19,Graduate,E,0.839634412
2022-05,719.0,1524.5229911396405,1,False,47,Low,F,0.960391982
2022-05,720.0,2238.331886342149,1,False,56,Graduate,C,0.930475595
2022-05,721.0,11622.413194543522,1,False,24,Bachelors,I,0.23240781100000002
2022-05,722.0,2477.9760769991663,1,False,35,HighSchoolOrCollege,E,0.634111119
2022-05,723.0,6914.259261151007,1,False,55,HighSchoolOrCollege,E,0.315916767
2022-05,724.0,3623.8781613079022,1,False,50,Low,B,0.241785645
2022-05,725.0,2507.5357826942836,1,False,57,HighSchoolOrCollege,A,0.624709649
2022-05,726.0,2931.398112927565,1,False,20,HighSchoolOrCollege,A,0.502901494
2022-05,727.0,6959.25337171465,1,False,58,Bachelors,J,0.9454306459999999
2022-05,728.0,3422.872413593791,1,False,38,Low,H,0.037220396
2022-05,729.0,2442.5070054255766,1,False,19,HighSchoolOrCollege,H,0.465075787
2022-05,730.0,1352.9781492695545,1,False,48,HighSchoolOrCollege,A,0.7484738959999999
2022-05,731.0,8532.466770462757,1,False,44,Bachelors,B,0.619208795
2022-05,732.0,12920.694931183687,1,False,41,Graduate,A,0.240042805
2022-05,733.0,3694.340996346753,1,False,50,Low,J,0.29849059699999997
2022-05,734.0,8102.719099654589,1,False,38,Bachelors,H,0.522010625
2022-05,735.0,4316.298628826333,1,False,51,Low,F,0.063256748
2022-05,736.0,5431.715665353635,1,False,46,HighSchoolOrCollege,B,0.130649539
2022-05,737.0,5613.680713363158,1,False,43,Bachelors,F,0.9339377990000001
2022-05,738.0,3557.101778479219,1,False,23,Bachelors,G,0.879171582
2022-05,739.0,2823.3775903719466,1,False,49,HighSchoolOrCollege,I,0.68222841
2022-05,740.0,2124.356844545657,1,False,41,HighSchoolOrCollege,A,0.40904007299999995
2022-05,741.0,6209.947376503781,1,False,49,HighSchoolOrCollege,C,0.18718043899999998
2022-05,742.0,5771.644696209745,1,False,57,HighSchoolOrCollege,I,0.091096884
2022-05,743.0,10312.764955908691,1,False,51,Bachelors,C,0.07744295400000001
2022-05,744.0,2459.2855779111787,1,False,57,HighSchoolOrCollege,G,0.44764494899999996
2022-05,745.0,5385.543975784651,1,False,50,HighSchoolOrCollege,J,0.10382656
2022-05,746.0,2347.82816291297,1,False,19,HighSchoolOrCollege,G,0.588102942
2022-05,747.0,5193.243505684626,1,False,36,HighSchoolOrCollege,A,0.06646967599999999
2022-05,748.0,8985.025918031304,1,False,26,Graduate,E,0.8746617440000001
2022-05,749.0,7125.12499792546,1,False,58,HighSchoolOrCollege,G,0.017790641
2022-05,750.0,11682.220551562697,1,False,30,Bachelors,G,0.262320121
2022-05,751.0,6628.159190461,1,False,32,Graduate,E,0.77217008
2022-05,752.0,11090.672670365433,1,False,47,Graduate,E,0.7361496740000001
2022-05,753.0,7623.3938561703835,1,False,21,Bachelors,J,0.339503386
2022-05,754.0,12109.380153658713,1,False,34,Bachelors,A,0.17565975
2022-05,755.0,2078.9599638658206,1,False,58,HighSchoolOrCollege,C,0.41413795299999995
2022-05,758.0,4085.254598613861,3,True,56,HighSchoolOrCollege,C,0.000204
2022-05,759.0,2651.597025449741,3,True,54,Graduate,I,0.8804688479999999
2022-05,763.0,10409.172725735085,3,True,27,Graduate,F,0.338259596
2022-05,764.0,3307.991272650624,3,True,52,HighSchoolOrCollege,C,0.12564865
2022-05,765.0,7326.292149042599,3,True,29,Graduate,E,0.7406829079999999
2022-05,766.0,2628.963342827329,3,True,38,HighSchoolOrCollege,F,0.573952621
2022-05,767.0,3068.418391278492,3,True,18,HighSchoolOrCollege,J,0.268937352
2022-05,769.0,11874.853623011884,3,True,28,Graduate,D,0.289569911
2022-05,770.0,6133.215728694107,3,True,32,Bachelors,G,0.623466515
2022-05,772.0,5005.236817332166,3,True,38,Graduate,A,0.8068712240000001
2022-05,775.0,2751.299623055364,3,True,41,HighSchoolOrCollege,J,0.45321741299999996
2022-05,776.0,6489.834757110134,3,True,34,Bachelors,D,0.321067111
2022-05,777.0,3102.991048989266,3,True,48,HighSchoolOrCollege,D,0.112504967
2022-05,778.0,1897.4014900557556,3,True,18,HighSchoolOrCollege,J,0.449689991
2022-05,779.0,2934.0649974030753,3,True,31,HighSchoolOrCollege,G,0.193751151
2022-05,781.0,2809.4089056074126,3,True,42,HighSchoolOrCollege,J,0.1411042
2022-05,782.0,5981.703109762073,3,True,30,Bachelors,J,0.834580963
2022-05,783.0,2804.3908676892265,3,True,47,HighSchoolOrCollege,B,0.37730938399999997
2022-05,784.0,2624.0797224197145,3,True,54,HighSchoolOrCollege,D,0.5172385110000001
2022-05,786.0,4613.428976934133,3,True,23,HighSchoolOrCollege,B,0.001365799
2022-05,787.0,3282.6691275527332,3,True,37,HighSchoolOrCollege,H,0.14514474
2022-05,788.0,2202.793236626225,3,True,31,HighSchoolOrCollege,A,0.415138085
2022-05,795.0,2378.2901345379587,3,True,50,HighSchoolOrCollege,A,0.517422334
2022-05,796.0,2616.0083067913165,3,True,58,HighSchoolOrCollege,F,0.430036143
2022-05,797.0,1083.4613163533752,3,True,30,HighSchoolOrCollege,J,0.665923892
2022-05,798.0,5881.742110874244,3,True,36,Bachelors,I,0.96008167
2022-05,800.0,12189.327524197844,3,True,50,Graduate,I,0.027591944
2022-05,801.0,11072.43199059908,3,True,43,Graduate,I,0.490190335
2022-05,803.0,2695.660293579671,3,True,43,HighSchoolOrCollege,B,0.217382928
2022-05,804.0,1980.692856708877,3,True,18,HighSchoolOrCollege,A,0.46858388799999995
2022-05,805.0,2719.8579629424967,3,True,19,HighSchoolOrCollege,I,0.328587955
2022-05,807.0,3574.3079726516667,3,True,27,HighSchoolOrCollege,F,0.033479552
2022-05,809.0,2805.082432736275,3,True,43,HighSchoolOrCollege,B,0.45728012700000004
2022-05,810.0,4147.896987017796,3,True,46,HighSchoolOrCollege,C,0.144875993
2022-05,811.0,10956.61299167453,3,True,27,Graduate,D,0.030335914
2022-05,812.0,2290.1729788217435,3,True,44,HighSchoolOrCollege,F,0.619525261
2022-05,813.0,1742.8968864366495,3,True,29,HighSchoolOrCollege,F,0.539387528
2022-05,814.0,7077.00165759508,3,True,54,Bachelors,F,0.44174758
2022-05,815.0,1447.2630555548235,3,True,38,HighSchoolOrCollege,F,0.521630433
2022-05,819.0,10353.47207762185,3,True,18,Graduate,C,0.28306628899999997
2022-05,820.0,9205.021196925327,3,True,44,Bachelors,E,0.065357535
2022-05,821.0,4220.590218058625,3,True,35,HighSchoolOrCollege,H,0.053564289
2022-05,822.0,2732.235951145737,3,True,57,HighSchoolOrCollege,B,0.202769644
2022-05,823.0,11345.331010706019,3,True,22,Graduate,A,0.269842118
2022-05,826.0,10551.06697537666,3,True,28,Graduate,J,0.610736625
2022-05,829.0,3582.7578471607585,3,True,26,HighSchoolOrCollege,B,0.280151127
2022-05,830.0,8396.539623193248,3,True,57,Bachelors,G,0.15243179099999998
2022-05,833.0,3070.4151909965203,2,False,22,HighSchoolOrCollege,D,0.139770688
2022-05,835.0,5553.910293854612,2,False,49,Bachelors,D,0.957400017
2022-05,836.0,2646.1716495125875,2,False,53,HighSchoolOrCollege,A,0.201801545
2022-05,837.0,3535.5542291718407,2,False,49,HighSchoolOrCollege,F,0.048428984
2022-05,838.0,8195.92363103042,2,False,52,Bachelors,E,0.22148915600000002
2022-05,840.0,6291.092775512044,2,False,47,Bachelors,E,0.46911396299999997
2022-05,841.0,9371.756852840703,2,False,57,Graduate,G,0.655361489
2022-05,843.0,4977.870190938798,2,False,59,Bachelors,H,0.683850663
2022-05,844.0,7147.992237664458,2,False,46,Bachelors,H,0.659909909
2022-05,845.0,3907.5832378026425,2,False,40,HighSchoolOrCollege,G,0.23471213300000002
2022-05,848.0,9376.434609433027,2,False,34,Graduate,B,0.633519504
2022-05,849.0,5425.232618443257,2,False,30,Bachelors,I,0.8282595840000001
2022-05,850.0,6359.156475304915,2,False,57,Bachelors,C,0.631431974
2022-05,851.0,6064.242610353381,2,False,19,Graduate,D,0.6777121890000001
2022-05,852.0,3203.1260651958755,2,False,50,HighSchoolOrCollege,F,0.30005276
2022-05,854.0,7802.4646595535605,2,False,28,Bachelors,B,0.042899175
2022-05,857.0,3801.006812590868,2,False,57,Bachelors,H,0.8530496240000001
2022-05,861.0,7274.042725136387,2,False,59,Bachelors,H,0.332054621
2022-05,863.0,4327.730327181026,2,False,59,Bachelors,F,0.807449064
2022-05,865.0,3010.2345379579374,2,False,39,HighSchoolOrCollege,F,0.115098336
2022-05,866.0,3257.8080509762462,2,False,42,Bachelors,I,0.997670843
2022-05,868.0,7072.128869817091,2,False,51,HighSchoolOrCollege,I,0.38081745
2022-05,869.0,10398.243660715101,2,False,53,Graduate,I,0.495487226
2022-05,870.0,4121.04509296996,2,False,32,Bachelors,F,0.8209035159999999
2022-05,871.0,10895.381003235112,2,False,48,Graduate,I,0.067887485
2022-05,873.0,7484.347190501487,2,False,58,Bachelors,J,0.282834314
2022-05,874.0,4005.393999254215,2,False,55,Graduate,F,0.891019925
2022-05,877.0,7091.949342475987,2,False,24,Bachelors,J,0.573668238
2022-05,878.0,6856.947395987823,2,False,40,Bachelors,J,0.337456142
2022-05,879.0,6485.522182702565,2,False,53,Bachelors,A,0.353813394
2022-05,880.0,7436.40479734647,2,False,49,Bachelors,J,0.021946709
2022-05,881.0,5232.735792774373,2,False,53,Bachelors,C,0.8892928959999999
2022-05,882.0,9754.174113372834,2,False,44,Graduate,G,0.20389365
2022-05,888.0,9626.241887767868,2,False,31,Graduate,B,0.643407835
2022-05,889.0,8200.599942101268,2,False,19,Bachelors,A,0.126644557
2022-05,890.0,6533.973854892681,2,False,21,Graduate,G,0.875200368
2022-05,891.0,9830.773614737278,2,False,28,Graduate,G,0.554827306
2022-05,893.0,7356.584494625871,2,False,46,Graduate,F,0.540411016
2022-05,894.0,5821.558740571512,2,False,44,Bachelors,D,0.550025961
2022-05,895.0,5442.622981894662,2,False,40,Bachelors,A,0.628664697
2022-05,898.0,7017.576386784097,2,False,60,Graduate,J,0.48692032799999996
2022-05,899.0,7280.576998478857,2,False,59,Graduate,B,0.544405537
2022-05,903.0,7301.374930200218,2,False,23,Bachelors,G,0.210131243
2022-05,904.0,7330.369118478263,2,False,59,Bachelors,B,0.161994033
2022-05,905.0,5719.162424231388,2,False,50,Bachelors,J,0.533005979
2022-05,906.0,2338.334239287468,2,False,22,Bachelors,E,0.930669564
2022-05,908.0,5880.270807941195,2,False,29,Bachelors,I,0.598767089
2022-05,910.0,4828.450540329849,2,False,41,Bachelors,D,0.652990074
2022-05,912.0,4525.272737458212,2,False,28,Graduate,H,0.9333777940000001
2022-05,913.0,7812.928607227842,2,False,55,Bachelors,J,0.000265
2022-05,914.0,9968.419830092373,2,False,44,Graduate,D,0.405713393
2022-05,915.0,3139.184394442181,2,False,40,Bachelors,B,0.992351674
2022-05,916.0,5276.749831348379,2,False,38,Bachelors,D,0.784906863
2022-05,917.0,5507.586048460808,2,False,32,Bachelors,G,0.43161211899999996
2022-05,918.0,7834.668539022608,2,False,33,Graduate,A,0.23059399100000003
2022-05,921.0,4071.362291509167,2,False,52,Bachelors,G,0.9310299470000001
2022-05,922.0,7654.742737215728,2,False,55,Bachelors,A,0.046984156
2022-05,926.0,5841.8697379601335,1,False,57,HighSchoolOrCollege,A,0.185717667
2022-05,927.0,10534.646420694415,1,False,58,Bachelors,D,0.093249599
2022-05,928.0,6823.926457357783,1,False,20,Bachelors,G,0.44518445100000004
2022-05,929.0,1769.629538838568,1,False,43,HighSchoolOrCollege,E,0.7779909840000001
2022-05,930.0,5642.7109100486305,1,False,41,HighSchoolOrCollege,F,0.203002706
2022-05,931.0,1927.0809583412654,1,False,30,HighSchoolOrCollege,I,0.88226691
2022-05,932.0,3089.6867946654156,1,False,23,HighSchoolOrCollege,J,0.522667054
2022-05,933.0,4437.895368696498,1,False,53,HighSchoolOrCollege,D,0.097293702
2022-05,934.0,10040.056473776496,1,False,42,Graduate,B,0.536881382
2022-05,935.0,2899.9720072848804,1,False,42,HighSchoolOrCollege,D,0.44193753799999996
2022-05,936.0,8803.880041936585,1,False,33,Bachelors,F,0.23510578699999998
2022-05,937.0,8449.77930780151,1,False,44,Bachelors,C,0.240105908
2022-05,938.0,1250.8666467633234,1,False,60,HighSchoolOrCollege,F,0.679262409
2022-05,939.0,1343.2451520168295,1,False,35,Low,J,0.880292697
2022-05,940.0,5587.01208097802,1,False,34,Bachelors,D,0.807027625
2022-05,941.0,5688.899120638166,1,False,50,Bachelors,J,0.8408285090000001
2022-05,942.0,2513.7569504995386,1,False,48,Bachelors,I,0.715480626
2022-05,943.0,6541.392179431615,1,False,50,Bachelors,H,0.449546034
2022-05,944.0,5627.649334409196,1,False,48,Graduate,B,0.660069967
2022-05,945.0,4788.974535053832,1,False,21,Bachelors,A,0.8198951459999999
2022-05,946.0,4821.883436957363,1,False,60,HighSchoolOrCollege,J,0.010975348999999999
2022-05,947.0,3815.520740568249,1,False,41,HighSchoolOrCollege,J,0.11664645900000001
2022-05,948.0,4830.095420516034,1,False,26,Graduate,E,0.8805917590000001
2022-05,949.0,3381.695521321247,1,False,19,HighSchoolOrCollege,A,0.380395715
2022-05,950.0,8757.33095009307,1,False,27,Bachelors,H,0.131920315
2022-05,951.0,2626.9339782640527,1,False,25,Bachelors,E,0.932155545
2022-05,952.0,4544.593973571711,1,False,27,HighSchoolOrCollege,B,0.148548085
2022-05,953.0,2730.225562470057,1,False,45,Graduate,G,0.846871205
2022-05,954.0,5893.6434305973935,1,False,41,Bachelors,F,0.556397418
2022-05,955.0,10212.977374184007,1,False,42,Graduate,A,0.305318637
2022-05,956.0,9851.214737553297,1,False,32,Graduate,F,0.21708206600000002
2022-05,957.0,2931.4131578697,1,False,31,HighSchoolOrCollege,H,0.549042649
2022-05,958.0,9163.097808599066,1,False,33,Bachelors,H,0.301470597
2022-05,959.0,3055.777940582128,1,False,58,HighSchoolOrCollege,F,0.34944532700000003
2022-05,960.0,1929.8449663715787,1,False,35,Low,I,0.5702519220000001
2022-05,961.0,10701.216343073966,1,False,21,Graduate,F,0.91308015
2022-05,962.0,2826.068503665975,1,False,45,Bachelors,H,0.8903869809999999
2022-05,963.0,5782.239911159593,1,False,30,HighSchoolOrCollege,G,0.132914203
2022-05,964.0,3023.994023424291,1,False,50,HighSchoolOrCollege,I,0.455351665
2022-05,965.0,5915.510044058202,1,False,29,HighSchoolOrCollege,E,0.258533986
2022-05,966.0,4795.880012837126,1,False,46,Low,F,0.119913514
2022-05,967.0,1222.16437065298,1,False,33,HighSchoolOrCollege,A,0.950638773
2022-05,968.0,1599.9387134507924,1,False,54,HighSchoolOrCollege,J,0.9822510170000001
2022-05,969.0,8651.096745101024,1,False,45,Bachelors,A,0.172802708
2022-05,970.0,4102.2568985468015,1,False,53,HighSchoolOrCollege,E,0.129766383
2022-05,971.0,4248.333687579524,1,False,54,HighSchoolOrCollege,G,0.15954843400000002
2022-05,972.0,2792.206763527068,1,False,29,HighSchoolOrCollege,H,0.36084742799999997
2022-05,973.0,8016.633327425432,1,False,20,Bachelors,D,0.27454186199999997
2022-05,974.0,6330.852013008349,1,False,24,Bachelors,C,0.34510461299999995
2022-05,975.0,3522.8475284689075,1,False,47,HighSchoolOrCollege,B,0.08636706300000001
2022-05,976.0,8676.248941031185,1,False,26,Bachelors,J,0.077140899
2022-05,977.0,6555.635561971981,1,False,52,Bachelors,E,0.502257508
2022-05,978.0,3063.332904446774,1,False,44,HighSchoolOrCollege,D,0.39837933799999997
2022-05,979.0,3305.733794722771,1,False,30,HighSchoolOrCollege,C,0.357706459
2022-05,980.0,2797.545760468433,1,False,54,HighSchoolOrCollege,H,0.548974082
2022-05,981.0,2947.410620007876,1,False,35,HighSchoolOrCollege,F,0.45859487299999996
2022-05,982.0,8352.22244080323,1,False,53,Bachelors,J,0.098639485
2022-05,983.0,9479.942704599449,1,False,44,Graduate,G,0.21831518
2022-05,984.0,1811.2571597725512,1,False,35,Low,I,0.969600048
2022-05,985.0,3936.5179973399013,1,False,46,HighSchoolOrCollege,E,0.198499294
2022-05,986.0,6992.341794697806,1,False,57,Bachelors,I,0.301652515
2022-05,987.0,7963.581608803843,1,False,20,Bachelors,B,0.18277350399999998
2022-05,988.0,4112.689168699813,1,False,32,HighSchoolOrCollege,H,0.315707809
2022-05,989.0,1993.2114494273708,1,False,57,HighSchoolOrCollege,F,0.659934449
2022-05,990.0,1199.8607276965947,1,False,37,HighSchoolOrCollege,E,0.833977506
2022-05,991.0,1413.0229175077416,1,False,21,Low,C,0.970492609
2022-05,992.0,8118.4909220215395,1,False,48,Bachelors,F,0.280018247
2022-05,993.0,2785.447034267979,1,False,31,Graduate,I,0.905125735
2022-05,994.0,1723.6187311272665,1,False,42,HighSchoolOrCollege,J,0.932521377
2022-05,995.0,2199.865775576499,1,False,60,HighSchoolOrCollege,C,0.44480215700000003
2022-05,996.0,2267.767597480032,1,False,55,HighSchoolOrCollege,J,0.5726487729999999
2022-05,997.0,9689.275502946535,1,False,48,Graduate,I,0.128853966
2022-05,998.0,5243.232307162231,1,False,53,Bachelors,H,0.33501838300000003
2022-05,999.0,7888.5223854381065,1,False,48,Bachelors,F,0.254432893
2022-05,1000.0,3135.8560128328586,1,False,56,Graduate,B,0.983012498
2022-05,1001.0,10088.181648033566,1,False,49,Graduate,C,0.043433461
2022-05,1002.0,3857.139576660591,1,False,51,HighSchoolOrCollege,G,0.323610205
2022-05,1003.0,2382.0107013617653,1,False,48,HighSchoolOrCollege,F,0.33678510700000003
2022-05,1004.0,4686.841292443429,1,False,41,HighSchoolOrCollege,B,0.070626542
2022-05,1005.0,5001.261557743974,1,False,47,Bachelors,F,0.35688132200000006
2022-05,1006.0,2316.168540167814,1,False,19,HighSchoolOrCollege,J,0.639268458
2022-05,1007.0,1468.2865338495392,1,False,40,HighSchoolOrCollege,B,0.934347783
2022-05,1008.0,8730.5848603791,1,False,23,Graduate,C,0.16372102800000002
2022-05,1009.0,1724.7824950337883,1,False,39,Low,B,0.8283301340000001
2022-05,1010.0,3744.5973446187013,1,False,52,HighSchoolOrCollege,D,0.17538799
2022-06,0.0,29056.788426397703,3,True,36,HighSchoolOrCollege,H,0.001626703
2022-06,1.0,23573.715725039063,3,True,25,HighSchoolOrCollege,B,0.3280865
2022-06,2.0,21642.372344361116,3,True,35,HighSchoolOrCollege,A,0.39346959
2022-06,3.0,20157.079651621207,3,True,21,HighSchoolOrCollege,I,0.138063446
2022-06,4.0,23516.395556163752,3,True,43,Bachelors,H,0.8573966909999999
2022-06,5.0,2410.2638190673483,3,True,32,HighSchoolOrCollege,D,0.772957791
2022-06,6.0,1761.7575864785676,3,True,26,HighSchoolOrCollege,I,0.8339806679999999
2022-06,7.0,13998.361872815905,3,True,27,Bachelors,A,0.958189409
2022-06,8.0,5852.4472533627395,3,True,20,Bachelors,G,0.697554819
2022-06,9.0,41369.93419539801,3,True,35,Bachelors,D,0.467131409
2022-06,10.0,19555.933665125744,3,True,48,HighSchoolOrCollege,D,0.5571760060000001
2022-06,11.0,19717.437257726466,3,True,27,HighSchoolOrCollege,F,0.25422732
2022-06,12.0,17824.379533869967,3,True,34,HighSchoolOrCollege,D,0.24161518199999998
2022-06,13.0,12139.299780897214,3,True,18,Bachelors,J,0.7245038340000001
2022-06,14.0,19278.647726105428,3,True,38,Graduate,H,0.9300032890000001
2022-06,15.0,18209.07439590546,3,True,35,HighSchoolOrCollege,I,0.23226606800000002
2022-06,16.0,31173.18952728517,3,True,39,Bachelors,J,0.39218908799999996
2022-06,17.0,58314.5367977486,3,True,57,Bachelors,I,0.114667399
2022-06,18.0,57744.65774241052,3,True,20,Graduate,I,0.32696558
2022-06,19.0,27454.721552200048,3,True,25,Bachelors,B,0.486470164
2022-06,20.0,17019.944519727702,3,True,41,HighSchoolOrCollege,I,0.6190577389999999
2022-06,21.0,2003.9156305779488,3,True,35,Low,E,0.931240975
2022-06,22.0,5134.284372591431,3,True,25,HighSchoolOrCollege,E,0.663815663
2022-06,23.0,12983.061901673907,3,True,57,Low,B,0.260211811
2022-06,24.0,25267.971225640526,3,True,44,Bachelors,D,0.607328128
2022-06,25.0,16742.586265240243,3,True,38,HighSchoolOrCollege,J,0.520535752
2022-06,26.0,14378.02212825519,3,True,28,HighSchoolOrCollege,F,0.549177225
2022-06,27.0,17963.55843257041,3,True,45,HighSchoolOrCollege,D,0.135148815
2022-06,28.0,44177.4458015423,3,True,54,Bachelors,A,0.23007381300000002
2022-06,29.0,12303.718543224535,3,True,18,Low,C,0.607853294
2022-06,30.0,979.1286398724017,3,True,49,HighSchoolOrCollege,C,0.681423545
2022-06,31.0,49631.99731815382,3,True,40,Graduate,F,0.23266675
2022-06,32.0,17513.249333970292,3,True,33,HighSchoolOrCollege,C,0.18949864100000002
2022-06,33.0,39893.8459037931,3,True,21,Bachelors,D,0.09458595800000001
2022-06,34.0,7538.0291302321,3,True,23,Low,B,0.767112453
2022-06,35.0,1625.9669328623302,3,True,20,Low,J,0.7079507820000001
2022-06,36.0,48360.26127439377,3,True,41,Graduate,G,0.348019484
2022-06,37.0,16517.170277764388,3,True,54,HighSchoolOrCollege,G,0.174975799
2022-06,38.0,13173.887190639702,3,True,34,Low,D,0.21511621399999997
2022-06,39.0,9091.352991790889,3,True,54,Bachelors,G,0.8629509259999999
2022-06,40.0,1518.7754484281522,3,True,55,Low,I,0.880410054
2022-06,41.0,1859.2288792026666,3,True,41,HighSchoolOrCollege,F,0.863663966
2022-06,42.0,16960.71641346673,3,True,24,HighSchoolOrCollege,J,0.055283617
2022-06,43.0,37707.09305073504,3,True,48,Bachelors,E,0.045228735
2022-06,45.0,48487.75613557488,3,True,50,Graduate,E,0.179657824
2022-06,46.0,15903.909679396333,3,True,47,HighSchoolOrCollege,D,0.225049088
2022-06,47.0,14385.490176559353,3,True,58,HighSchoolOrCollege,C,0.42415972399999996
2022-06,48.0,13338.329405373874,3,True,42,HighSchoolOrCollege,F,0.485827661
2022-06,49.0,47457.74873077981,3,True,54,Graduate,D,0.22958964199999998
2022-06,50.0,12909.299729280996,3,True,45,HighSchoolOrCollege,H,0.576174771
2022-06,51.0,42923.54154385245,3,True,26,Graduate,G,0.37435451299999994
2022-06,52.0,2837.8579508782163,3,True,39,HighSchoolOrCollege,B,0.7301267709999999
2022-06,53.0,11731.723337925243,3,True,19,Low,H,0.14069764099999998
2022-06,54.0,21047.93905171424,3,True,32,Graduate,I,0.778504463
2022-06,55.0,1928.2706375735133,3,True,37,HighSchoolOrCollege,J,0.7708066859999999
2022-06,56.0,6155.767770954994,3,True,40,Graduate,G,0.734056857
2022-06,57.0,36184.48399755471,3,True,56,Graduate,A,0.422849796
2022-06,58.0,46740.83526986169,3,True,40,Graduate,J,0.192945633
2022-06,59.0,37090.32582131644,3,True,35,Bachelors,C,0.186308253
2022-06,60.0,12138.592150177028,3,True,46,HighSchoolOrCollege,D,0.41112925100000003
2022-06,61.0,13081.537652619565,3,True,44,HighSchoolOrCollege,F,0.598278749
2022-06,62.0,23249.268205883232,3,True,57,Bachelors,A,0.49140681399999997
2022-06,63.0,12713.849007366334,3,True,36,HighSchoolOrCollege,G,0.583943591
2022-06,64.0,11887.717890446034,3,True,52,HighSchoolOrCollege,I,0.330606159
2022-06,65.0,12289.312543750322,3,True,23,HighSchoolOrCollege,I,0.49817865299999997
2022-06,66.0,15479.700319384609,3,True,51,Bachelors,J,0.773765426
2022-06,67.0,12498.674729833103,3,True,19,HighSchoolOrCollege,C,0.43878879299999995
2022-06,68.0,11447.89384937007,3,True,42,HighSchoolOrCollege,G,0.519538618
2022-06,69.0,8440.846605525587,3,True,24,Bachelors,B,0.7439013179999999
2022-06,70.0,3682.4496367187135,3,True,49,HighSchoolOrCollege,D,0.72544679
2022-06,71.0,3217.7743713655204,3,True,59,Bachelors,J,0.947066909
2022-06,72.0,34232.25273154376,3,True,21,Bachelors,B,0.21874428399999998
2022-06,73.0,21093.07102900573,3,True,32,Bachelors,H,0.38137097700000006
2022-06,74.0,964.2114902055067,3,True,48,HighSchoolOrCollege,B,0.9046013490000001
2022-06,75.0,3298.6371081164784,2,False,59,HighSchoolOrCollege,A,0.7913428309999999
2022-06,76.0,11734.640555025624,2,False,34,HighSchoolOrCollege,I,0.362917704
2022-06,77.0,11051.209241703637,2,False,20,HighSchoolOrCollege,C,0.621716267
2022-06,78.0,44323.99810771541,2,False,24,Graduate,B,0.188638917
2022-06,79.0,17341.042822234365,2,False,56,HighSchoolOrCollege,C,0.03403389
2022-06,80.0,11289.114893429884,2,False,59,HighSchoolOrCollege,E,0.40138993
2022-06,81.0,13752.784537748117,2,False,27,Graduate,D,0.871320255
2022-06,82.0,15269.883789896807,2,False,40,Graduate,H,0.9557606479999999
2022-06,83.0,17143.096603909875,2,False,53,HighSchoolOrCollege,C,0.027148207
2022-06,84.0,10779.82627620596,2,False,33,HighSchoolOrCollege,J,0.45510227700000006
2022-06,85.0,9004.663985785213,2,False,45,HighSchoolOrCollege,A,0.354510651
2022-06,86.0,10893.441910447444,2,False,31,HighSchoolOrCollege,C,0.39920131799999997
2022-06,87.0,2367.820945158269,2,False,58,HighSchoolOrCollege,A,0.7251764759999999
2022-06,88.0,1956.1999921429901,2,False,20,HighSchoolOrCollege,A,0.746921002
2022-06,89.0,15839.830903223099,2,False,54,HighSchoolOrCollege,J,0.16905403600000002
2022-06,90.0,15814.08314749699,2,False,20,HighSchoolOrCollege,E,0.139818869
